"","bin_name","group","function.","count","total_cogs","proportion"
"934","ND42_MAG_00023","susceptible","RNA processing and modification",1,2743,0.000364564345607
"935","ND42_MAG_00023","susceptible","Replication, recombination and repair",95,2743,0.034633612832665
"936","ND42_MAG_00023","susceptible","Secondary metabolites biosynthesis, transport and catabolism",95,2743,0.034633612832665
"937","ND42_MAG_00023","susceptible","Signal transduction mechanisms",107,2743,0.039008384979949
"938","ND42_MAG_00023","susceptible","Transcription",136,2743,0.049580751002552
"939","ND42_MAG_00023","susceptible","Translation, ribosomal structure and biogenesis",212,2743,0.0772876412686839
"940","ND42_MAG_00025","susceptible","Amino acid transport and metabolism",122,1743,0.0699942627653471
"941","ND42_MAG_00025","susceptible","Carbohydrate transport and metabolism",70,1743,0.0401606425702811
"942","ND42_MAG_00025","susceptible","Cell cycle control, cell division, chromosome partitioning",36,1743,0.0206540447504303
"943","ND42_MAG_00025","susceptible","Cell motility",25,1743,0.0143430866322433
"944","ND42_MAG_00025","susceptible","Cell wall/membrane/envelope biogenesis",220,1743,0.126219162363741
"945","ND42_MAG_00025","susceptible","Coenzyme transport and metabolism",95,1743,0.0545037292025244
"946","ND42_MAG_00025","susceptible","Cytoskeleton",4,1743,0.00229489386115892
"947","ND42_MAG_00025","susceptible","Defense mechanisms",36,1743,0.0206540447504303
"948","ND42_MAG_00025","susceptible","Energy production and conversion",112,1743,0.0642570281124498
"949","ND42_MAG_00025","susceptible","Extracellular structures",14,1743,0.00803212851405622
"950","ND42_MAG_00025","susceptible","Function unknown",64,1743,0.0367183017785427
"951","ND42_MAG_00025","susceptible","General function prediction only",137,1743,0.078600114744693
"952","ND42_MAG_00025","susceptible","Inorganic ion transport and metabolism",68,1743,0.0390131956397017
"953","ND42_MAG_00025","susceptible","Intracellular trafficking, secretion, and vesicular transport",32,1743,0.0183591508892714
"954","ND42_MAG_00025","susceptible","Lipid transport and metabolism",88,1743,0.0504876649454963
"955","ND42_MAG_00025","susceptible","Mobilome: prophages, transposons",1,1743,0.00057372346528973
"956","ND42_MAG_00025","susceptible","Nucleotide transport and metabolism",67,1743,0.0384394721744119
"957","ND42_MAG_00025","susceptible","Posttranslational modification, protein turnover, chaperones",139,1743,0.0797475616752725
"958","ND42_MAG_00025","susceptible","Replication, recombination and repair",88,1743,0.0504876649454963
"959","ND42_MAG_00025","susceptible","Secondary metabolites biosynthesis, transport and catabolism",22,1743,0.0126219162363741
"960","ND42_MAG_00025","susceptible","Signal transduction mechanisms",57,1743,0.0327022375215146
"961","ND42_MAG_00025","susceptible","Transcription",58,1743,0.0332759609868044
"962","ND42_MAG_00025","susceptible","Translation, ribosomal structure and biogenesis",188,1743,0.107860011474469
"963","ND42_MAG_00029","susceptible","Amino acid transport and metabolism",264,2592,0.101851851851852
"964","ND42_MAG_00029","susceptible","Carbohydrate transport and metabolism",165,2592,0.0636574074074074
"965","ND42_MAG_00029","susceptible","Cell cycle control, cell division, chromosome partitioning",33,2592,0.0127314814814815
"966","ND42_MAG_00029","susceptible","Cell motility",45,2592,0.0173611111111111
"967","ND42_MAG_00029","susceptible","Cell wall/membrane/envelope biogenesis",158,2592,0.0609567901234568
"968","ND42_MAG_00029","susceptible","Chromatin structure and dynamics",3,2592,0.00115740740740741
"969","ND42_MAG_00029","susceptible","Coenzyme transport and metabolism",181,2592,0.0698302469135803
"970","ND42_MAG_00029","susceptible","Cytoskeleton",3,2592,0.00115740740740741
"971","ND42_MAG_00029","susceptible","Defense mechanisms",47,2592,0.0181327160493827
"972","ND42_MAG_00029","susceptible","Energy production and conversion",285,2592,0.109953703703704
"973","ND42_MAG_00029","susceptible","Extracellular structures",9,2592,0.00347222222222222
"974","ND42_MAG_00029","susceptible","Function unknown",55,2592,0.0212191358024691
"975","ND42_MAG_00029","susceptible","General function prediction only",188,2592,0.0725308641975309
"976","ND42_MAG_00029","susceptible","Inorganic ion transport and metabolism",137,2592,0.0528549382716049
"977","ND42_MAG_00029","susceptible","Intracellular trafficking, secretion, and vesicular transport",41,2592,0.0158179012345679
"978","ND42_MAG_00029","susceptible","Lipid transport and metabolism",193,2592,0.0744598765432099
"979","ND42_MAG_00029","susceptible","Mobilome: prophages, transposons",6,2592,0.00231481481481481
"980","ND42_MAG_00029","susceptible","Nucleotide transport and metabolism",63,2592,0.0243055555555556
"981","ND42_MAG_00029","susceptible","Posttranslational modification, protein turnover, chaperones",130,2592,0.0501543209876543
"982","ND42_MAG_00029","susceptible","RNA processing and modification",1,2592,0.000385802469135802
"983","ND42_MAG_00029","susceptible","Replication, recombination and repair",94,2592,0.0362654320987654
"984","ND42_MAG_00029","susceptible","Secondary metabolites biosynthesis, transport and catabolism",83,2592,0.0320216049382716
"985","ND42_MAG_00029","susceptible","Signal transduction mechanisms",82,2592,0.0316358024691358
"986","ND42_MAG_00029","susceptible","Transcription",121,2592,0.0466820987654321
"987","ND42_MAG_00029","susceptible","Translation, ribosomal structure and biogenesis",205,2592,0.0790895061728395
"988","ND42_MAG_00031","susceptible","Amino acid transport and metabolism",133,1804,0.0737250554323725
"989","ND42_MAG_00031","susceptible","Carbohydrate transport and metabolism",168,1804,0.0931263858093126
"990","ND42_MAG_00031","susceptible","Cell cycle control, cell division, chromosome partitioning",36,1804,0.0199556541019956
"991","ND42_MAG_00031","susceptible","Cell motility",20,1804,0.0110864745011086
"992","ND42_MAG_00031","susceptible","Cell wall/membrane/envelope biogenesis",143,1804,0.0792682926829268
"993","ND42_MAG_00031","susceptible","Coenzyme transport and metabolism",123,1804,0.0681818181818182
"994","ND42_MAG_00031","susceptible","Cytoskeleton",2,1804,0.00110864745011086
"995","ND42_MAG_00031","susceptible","Defense mechanisms",40,1804,0.0221729490022173
"996","ND42_MAG_00031","susceptible","Energy production and conversion",136,1804,0.0753880266075388
"997","ND42_MAG_00031","susceptible","Extracellular structures",15,1804,0.00831485587583148
"998","ND42_MAG_00031","susceptible","Function unknown",66,1804,0.0365853658536585
"999","ND42_MAG_00031","susceptible","General function prediction only",157,1804,0.0870288248337029
"1000","ND42_MAG_00031","susceptible","Inorganic ion transport and metabolism",126,1804,0.0698447893569845
"1001","ND42_MAG_00031","susceptible","Intracellular trafficking, secretion, and vesicular transport",47,1804,0.0260532150776053
"1002","ND42_MAG_00031","susceptible","Lipid transport and metabolism",95,1804,0.0526607538802661
"1003","ND42_MAG_00031","susceptible","Nucleotide transport and metabolism",58,1804,0.0321507760532151
"1004","ND42_MAG_00031","susceptible","Posttranslational modification, protein turnover, chaperones",83,1804,0.0460088691796009
"1005","ND42_MAG_00031","susceptible","Replication, recombination and repair",63,1804,0.0349223946784922
"1006","ND42_MAG_00031","susceptible","Secondary metabolites biosynthesis, transport and catabolism",15,1804,0.00831485587583148
"1007","ND42_MAG_00031","susceptible","Signal transduction mechanisms",44,1804,0.024390243902439
"1008","ND42_MAG_00031","susceptible","Transcription",65,1804,0.0360310421286031
"1009","ND42_MAG_00031","susceptible","Translation, ribosomal structure and biogenesis",169,1804,0.0936807095343681
"1010","ND42_MAG_00035","susceptible","Amino acid transport and metabolism",108,1455,0.0742268041237113
"1011","ND42_MAG_00035","susceptible","Carbohydrate transport and metabolism",63,1455,0.043298969072165
"1012","ND42_MAG_00035","susceptible","Cell cycle control, cell division, chromosome partitioning",29,1455,0.0199312714776632
"1013","ND42_MAG_00035","susceptible","Cell motility",16,1455,0.0109965635738832
"1014","ND42_MAG_00035","susceptible","Cell wall/membrane/envelope biogenesis",156,1455,0.107216494845361
"1015","ND42_MAG_00035","susceptible","Coenzyme transport and metabolism",94,1455,0.0646048109965636
"1016","ND42_MAG_00035","susceptible","Cytoskeleton",3,1455,0.00206185567010309
"1017","ND42_MAG_00035","susceptible","Defense mechanisms",34,1455,0.0233676975945017
"1018","ND42_MAG_00035","susceptible","Energy production and conversion",83,1455,0.0570446735395189
"1019","ND42_MAG_00035","susceptible","Extracellular structures",9,1455,0.00618556701030928
"1020","ND42_MAG_00035","susceptible","Function unknown",55,1455,0.0378006872852234
"1021","ND42_MAG_00035","susceptible","General function prediction only",95,1455,0.0652920962199313
"1022","ND42_MAG_00035","susceptible","Inorganic ion transport and metabolism",54,1455,0.0371134020618557
"1023","ND42_MAG_00035","susceptible","Intracellular trafficking, secretion, and vesicular transport",32,1455,0.0219931271477663
"1024","ND42_MAG_00035","susceptible","Lipid transport and metabolism",95,1455,0.0652920962199313
"1025","ND42_MAG_00035","susceptible","Mobilome: prophages, transposons",1,1455,0.000687285223367698
"1026","ND42_MAG_00035","susceptible","Nucleotide transport and metabolism",57,1455,0.0391752577319588
"1027","ND42_MAG_00035","susceptible","Posttranslational modification, protein turnover, chaperones",101,1455,0.0694158075601375
"1028","ND42_MAG_00035","susceptible","Replication, recombination and repair",84,1455,0.0577319587628866
"1029","ND42_MAG_00035","susceptible","Secondary metabolites biosynthesis, transport and catabolism",22,1455,0.0151202749140893
"1030","ND42_MAG_00035","susceptible","Signal transduction mechanisms",35,1455,0.0240549828178694
"1031","ND42_MAG_00035","susceptible","Transcription",57,1455,0.0391752577319588
"1032","ND42_MAG_00035","susceptible","Translation, ribosomal structure and biogenesis",172,1455,0.118213058419244
"1033","ND42_MAG_00036","susceptible","Amino acid transport and metabolism",229,3276,0.0699023199023199
"1034","ND42_MAG_00036","susceptible","Carbohydrate transport and metabolism",298,3276,0.090964590964591
"1035","ND42_MAG_00036","susceptible","Cell cycle control, cell division, chromosome partitioning",50,3276,0.0152625152625153
"1036","ND42_MAG_00036","susceptible","Cell motility",42,3276,0.0128205128205128
"1037","ND42_MAG_00036","susceptible","Cell wall/membrane/envelope biogenesis",248,3276,0.0757020757020757
"1038","ND42_MAG_00036","susceptible","Chromatin structure and dynamics",1,3276,0.000305250305250305
"1039","ND42_MAG_00036","susceptible","Coenzyme transport and metabolism",140,3276,0.0427350427350427
"1040","ND42_MAG_00036","susceptible","Cytoskeleton",5,3276,0.00152625152625153
"1041","ND42_MAG_00036","susceptible","Defense mechanisms",78,3276,0.0238095238095238
"1042","ND42_MAG_00036","susceptible","Energy production and conversion",220,3276,0.0671550671550672
"1043","ND42_MAG_00036","susceptible","Extracellular structures",39,3276,0.0119047619047619
"1044","ND42_MAG_00036","susceptible","Function unknown",114,3276,0.0347985347985348
"1045","ND42_MAG_00036","susceptible","General function prediction only",318,3276,0.0970695970695971
"1046","ND42_MAG_00036","susceptible","Inorganic ion transport and metabolism",363,3276,0.110805860805861
"1047","ND42_MAG_00036","susceptible","Intracellular trafficking, secretion, and vesicular transport",73,3276,0.0222832722832723
"1048","ND42_MAG_00036","susceptible","Lipid transport and metabolism",128,3276,0.0390720390720391
"1049","ND42_MAG_00036","susceptible","Mobilome: prophages, transposons",4,3276,0.00122100122100122
"1050","ND42_MAG_00036","susceptible","Nucleotide transport and metabolism",80,3276,0.0244200244200244
"1051","ND42_MAG_00036","susceptible","Posttranslational modification, protein turnover, chaperones",169,3276,0.0515873015873016
"1052","ND42_MAG_00036","susceptible","Replication, recombination and repair",101,3276,0.0308302808302808
"1053","ND42_MAG_00036","susceptible","Secondary metabolites biosynthesis, transport and catabolism",45,3276,0.0137362637362637
"1054","ND42_MAG_00036","susceptible","Signal transduction mechanisms",192,3276,0.0586080586080586
"1055","ND42_MAG_00036","susceptible","Transcription",129,3276,0.0393772893772894
"1056","ND42_MAG_00036","susceptible","Translation, ribosomal structure and biogenesis",210,3276,0.0641025641025641
"1057","ND42_MAG_00037","susceptible","Amino acid transport and metabolism",190,2724,0.0697503671071953
"1058","ND42_MAG_00037","susceptible","Carbohydrate transport and metabolism",136,2724,0.0499265785609398
"1059","ND42_MAG_00037","susceptible","Cell cycle control, cell division, chromosome partitioning",36,2724,0.013215859030837
"1060","ND42_MAG_00037","susceptible","Cell motility",66,2724,0.0242290748898678
"1061","ND42_MAG_00037","susceptible","Cell wall/membrane/envelope biogenesis",233,2724,0.0855359765051395
"1062","ND42_MAG_00037","susceptible","Chromatin structure and dynamics",1,2724,0.000367107195301028
"1063","ND42_MAG_00037","susceptible","Coenzyme transport and metabolism",128,2724,0.0469897209985316
"1064","ND42_MAG_00037","susceptible","Cytoskeleton",3,2724,0.00110132158590308
"1065","ND42_MAG_00037","susceptible","Defense mechanisms",79,2724,0.0290014684287812
"1066","ND42_MAG_00037","susceptible","Energy production and conversion",167,2724,0.0613069016152717
"1067","ND42_MAG_00037","susceptible","Extracellular structures",27,2724,0.00991189427312775
"1068","ND42_MAG_00037","susceptible","Function unknown",101,2724,0.0370778267254038
"1069","ND42_MAG_00037","susceptible","General function prediction only",258,2724,0.0947136563876652
"1070","ND42_MAG_00037","susceptible","Inorganic ion transport and metabolism",118,2724,0.0433186490455213
"1071","ND42_MAG_00037","susceptible","Intracellular trafficking, secretion, and vesicular transport",51,2724,0.0187224669603524
"1072","ND42_MAG_00037","susceptible","Lipid transport and metabolism",143,2724,0.052496328928047
